target_coin,hedge_coins,n_hedges,hour,position_type,weights,target_funding,hedge_funding_total,funding_pnl,price_pnl,hedge_pnl,gross_pnl,trading_fee,net_pnl,valid,correlation,net_funding,reached_threshold
KAITO,"WLD,ME,BLAST",3,2025-09-11 01:00:00,long,"0.3520,0.9573,0.1278",-0.0019002451,6.820681496640591e-06,0.0019070657814966405,-0.00966962127316684,0.008589561480726933,0.0008270059890567337,0.0021934070056383735,-0.0013664010165816399,True,0.5382448977700918,0.0018934244185033595,False
OMNI,"OM,XPL",2,2025-09-11 01:00:00,long,"1.1464,0.0472",-0.0021526283,1.4920193492727052e-05,0.0021675484934927268,-0.015734989648033104,0.0026554782214494154,-0.010911962933090961,0.001974253931476348,-0.012886216864567309,True,0.45029841493497214,0.002137708106507273,False
KAITO,"WLD,ME,BLAST",3,2025-09-11 02:00:00,long,"0.3507,0.9507,0.1414",-0.0012947319,1.7460086978898292e-05,0.0013121919869788982,0.007323026851098424,-0.01193088151122817,-0.003295662673150847,0.0021985232916115986,-0.005494185964762446,True,0.5371472811628614,0.0012772718130211018,False
OMNI,OM,1,2025-09-11 02:00:00,long,1.1460,-0.0021337064,1.4324511215780286e-05,0.0021480309112157803,0.0018230262235310324,-0.009385298853204178,-0.005414241718457365,0.0019313648075361806,-0.007345606525993546,True,0.44619742306181776,0.00211938188878422,False
KAITO,"WLD,ME,BLAST",3,2025-09-11 03:00:00,long,"0.3500,0.9587,0.1446",-0.0011972562,-2.0815828274892e-05,0.001176440371725108,-0.009693053311793265,0.007262110666732614,-0.0012545022733355428,0.002208006524084984,-0.0034625087974205267,True,0.5387333954142118,0.001218072028274892,False
OMNI,OM,1,2025-09-11 03:00:00,long,1.1506,-0.001844199,1.438297796740277e-05,0.0018585819779674028,-0.0019316909294512241,0.003590958747196866,0.003517849795713045,0.0019355744136529992,0.0015822753820600457,True,0.4467956663770987,0.001829816022032597,False
OMNI,OM,1,2025-09-11 04:00:00,long,1.1449,-0.001492847,1.4311030792371288e-05,0.0015071580307923712,-0.006703879274073676,0.004849186806861964,-0.0003475344364193417,0.0019303942170507326,-0.0022779286534700743,True,0.4427547515031271,0.0014785359692076289,False
OMNI,OM,1,2025-09-11 05:00:00,long,1.1442,-0.0014107576,1.430202769148993e-05,0.00142505962769149,-0.0025697503671072708,-0.003544263184908493,-0.004688953924324273,0.001929745993787275,-0.006618699918111548,True,0.44288878928139724,0.0013964555723085103,False
OMNI,OM,1,2025-09-11 06:00:00,long,1.1523,-0.0013601819,1.4403468996747633e-05,0.0013745853689967474,-0.0020667591517793404,-0.0010090925919551774,-0.0017012663747377704,0.0019370497677658294,-0.0036383161425036,True,0.4419733483963271,0.0013457784310032524,False
OMNI,OM,1,2025-09-11 07:00:00,long,1.1517,-0.0013212697,1.4396613426822986e-05,0.001335666313426823,0.006865637766681809,-0.0004773456904126466,0.007723958389695986,0.001936556166731255,0.0057874022229647305,True,0.4402116652109635,0.0013068730865731769,False
OMNI,"OM,XPL",2,2025-09-11 08:00:00,long,"1.1557,0.0413",-0.0011539524,1.4961996463061915e-05,0.0011689143964630619,-0.0072414764722457114,0.00514252702154999,-0.0009300350542326592,0.0019772637453404577,-0.002907298799573117,True,0.44306280690681493,0.001138990403536938,False
OMNI,OM,1,2025-09-11 09:00:00,long,1.1588,-0.0012828744,1.4485112389056953e-05,0.0012973595123890568,-0.013396531660658906,0.004231380184831921,-0.007867791963437929,0.0019429280920121006,-0.00981072005545003,True,0.4405953443790422,0.001268389287610943,False
OMNI,"OM,XPL",2,2025-09-11 10:00:00,long,"1.1609,0.0415",-0.0012293241,1.5029332501013054e-05,0.001244353432501013,0.0007767325450935836,0.009016175254399584,0.01103726123199418,0.0019821119400729396,0.00905514929192124,True,0.4442930934957401,0.001214294767498987,False
OMNI,"OM,XPL",2,2025-09-11 11:00:00,long,"1.1682,0.0432",-0.0010804366,1.5142668343712842e-05,0.0010955792683437127,-0.010607105898585711,0.0005266027138775442,-0.008984923916364454,0.001990272120747325,-0.010975196037111778,True,0.4467860855557269,0.001065293931656287,False
OMNI,"OM,XPL",2,2025-09-11 12:00:00,long,"1.1540,0.0476",-0.0011519481,1.5020170361568709e-05,0.0011669682703615686,0.0027601034312443318,-0.004535162119300462,-0.0006080904176945607,0.001981452266032947,-0.0025895426837275076,True,0.44462910352986096,0.0011369279296384312,False
MERL,"MEME,PROVE,LINEA,DOOD",4,2025-09-16 07:00:00,long,"0.2877,0.1193,0.0415,0.0511",-0.0012185075,2.4195807397831766e-06,0.001220927080739783,0.02961245150069125,-0.001662515024191024,0.02917086355724001,0.0013496176712467964,0.027821245885993214,True,0.2207380776893986,0.0012160879192602168,False
MERL,"MEME,PROVE,ENA,MNT,DOOD",5,2025-09-16 08:00:00,long,"0.2777,0.1280,0.1219,0.0630,0.0432",-0.0021837566,7.547028729435372e-06,0.002191303628729435,-0.14536319140641907,0.007566279639471484,-0.13560560813821815,0.0014704196201564437,-0.1370760277583746,True,0.230545650190911,0.002176209571270565,False
MERL,"MEME,PROVE,ENA,MNT",4,2025-09-16 09:00:00,long,"0.2878,0.1313,0.1252,0.0628",-0.001321278,8.202533130330183e-06,0.00132948053313033,-0.06558207896203949,0.0022039311159911487,-0.06204866731291802,0.0014464203357769756,-0.06349508764869499,True,0.22973860788675943,0.0013130754668696698,False
MERL,"MEME,LINEA,PROVE,DOOD",4,2025-09-16 10:00:00,long,"0.5079,0.0739,0.0959,0.0639",-0.0022090883,7.0763761820960424e-06,0.0022161646761820965,-0.012529153332971776,-0.007782835689180955,-0.018095824345970634,0.0015673782639428033,-0.019663202609913437,True,0.2898646562719178,0.0022020119238179044,False
MERL,"MEME,LINEA,PROVE,DOOD",4,2025-09-16 11:00:00,long,"0.5016,0.0756,0.1192,0.0704",-0.0019394541,-2.1592446542269074e-06,0.0019372948553457732,0.014610567944633557,0.000745606982136745,0.017293469782116076,0.0015901140705554247,0.01570335571156065,True,0.28311190174769585,0.0019416133446542268,False
MERL,"MEME,LINEA,PROVE,DOOD",4,2025-09-16 12:00:00,long,"0.4886,0.0751,0.1193,0.0619",-0.0017291029,-1.5566104921281031e-06,0.001727546289507872,0.01066478995236042,0.0001502549871549722,0.012542591229023264,0.0015703484027170295,0.010972242826306235,True,0.27598481585436596,0.0017306595104921282,False
MERL,"MEME,LINEA,PROVE,DOOD",4,2025-09-16 13:00:00,long,"0.4827,0.0745,0.1196,0.0697",-0.0024634455,6.174121102704692e-06,0.0024696196211027046,-0.01794418554823496,0.002502690468159693,-0.01297187545897256,0.0015718341052558048,-0.014543709564228366,True,0.2739023654745752,0.0024572713788972955,False
MERL,"MEME,LINEA,PROVE,DOOD",4,2025-09-16 14:00:00,long,"0.4785,0.0713,0.1255,0.0734",-0.002564675,9.069137469748765e-07,0.002565581913746975,0.0892876622668266,-0.005480938394949561,0.08637230578562402,0.001573819697340828,0.08479848608828319,True,0.27291936309622367,0.0025637680862530252,False
MERL,"MEME,LINEA,DOOD,PROVE",4,2025-09-16 15:00:00,long,"0.4821,0.0745,0.0821,0.1217",-0.0014181484,-2.9536579558350163e-06,0.001415194742044165,-0.10680486705723291,0.003983649491862931,-0.10140602282332581,0.0015843184292240286,-0.10299034125254984,True,0.27357505502358936,0.001421102057955835,False
KAITO,"VIRTUAL,WLD,TST,PYTH,LAUNCHCOIN",5,2025-09-17 02:00:00,long,"0.6535,0.2132,0.0499,0.0660,0.0185",-0.0012205599,9.75366768701097e-06,0.001230313567687011,0.007145931984502862,0.01789928314925132,0.026275528701441196,0.00180101674134808,0.024474511960093117,True,0.6517680564770755,0.0012108062323129892,False
OMNI,"PROVE,DOT,IMX,ZORA",4,2025-09-19 06:00:00,long,"0.6101,0.2236,0.0555,0.0288",-0.0017213746,1.0836413235605893e-05,0.0017322110132356057,-0.005270665602862601,-0.0018118939007573842,-0.005350348490384379,0.0017261990265485558,-0.007076547516932935,True,0.5412624988858191,0.001710538186764394,False
OMNI,"PROVE,DOT,IMX,ZORA",4,2025-09-19 07:00:00,long,"0.6081,0.2155,0.0580,0.0290",-0.0011347414,1.1451048564411032e-05,0.0011461924485644112,0.019979097294801074,0.001426231640490642,0.02255152138385613,0.0017195107964503259,0.020832010587405803,True,0.5401831647523035,0.001123290351435589,False
ME,"ANIME,NIL,MOVE",3,2025-09-21 14:00:00,long,"0.8981,0.1734,0.0854",-0.0012002279,1.5707842617779384e-05,0.0012159357426177794,0.053112761835742095,0.00352645702107265,0.05785515459943252,0.001941276002523044,0.05591387859690948,True,0.7023830561629081,0.0011845200573822206,True
ME,"MOVE,NIL,MERL,PAXG",4,2025-09-22 01:00:00,long,"0.7588,0.2581,0.0494,0.7917",-0.0038865055,2.2074179560546965e-05,0.003908579679560546,-0.05266177145479578,0.060177100287676276,0.011423908512441044,0.002572313162218235,0.00885159535022281,True,0.4701776290912823,0.003864431320439453,False
ME,"MOVE,NIL,MERL,PAXG",4,2025-09-22 02:00:00,long,"0.7587,0.2591,0.0474,0.7881",-0.0047444662,2.3165303847465593e-05,0.004767631503847465,0.030313673246942008,-0.0066681806593753045,0.02841312409141417,0.002567901877017523,0.025845222214396647,True,0.46954031994663387,0.0047213008961525344,False
ME,"MOVE,NIL,MERL,PAXG",4,2025-09-22 03:00:00,long,"0.7441,0.2618,0.0461,0.7896",-0.0037110682,2.3020415699197944e-05,0.003734088615699198,-0.04652474933292583,-0.005792353110961804,-0.048583013828188436,0.002557469930342252,-0.05114048375853069,True,0.5120635641475603,0.003688047784300802,False
ME,"MOVE,MERL,NIL,PAXG",4,2025-09-22 04:00:00,long,"0.7463,0.0653,0.2362,0.9072",-0.0036278747,1.1312112540316228e-05,0.0036391868125403163,-0.009542008259878054,0.01967846553865528,0.01377564409131754,0.002659547547968443,0.011116096543349097,True,0.5148067630229212,0.0036165625874596836,False
OMNI,"NOT,LINEA,IMX",3,2025-09-22 04:00:00,long,"0.8545,0.0884,0.0453",-0.0010458414,1.2353647138682478e-05,0.0010581950471386826,-0.039470052442726944,0.017260831703773006,-0.021151025691815258,0.0017894625939851383,-0.022940488285800396,True,0.3902256411611972,0.0010334877528613176,False
ME,"MOVE,RENDER,MERL,PAXG",4,2025-09-22 05:00:00,long,"0.7423,0.2614,0.0441,0.8310",-0.0027591448,6.298217247152789e-06,0.002765443017247153,-0.018570841786883285,0.005642120598388138,-0.010163278171247993,0.002590874427264122,-0.012754152598512114,True,0.49531662040191643,0.0027528465827528475,False
OMNI,"UMA,LINEA,XPL,YZY",4,2025-09-22 05:00:00,long,"0.8189,0.0895,0.0434,0.0981",-0.0024481174,-1.4634544890241972e-05,0.002433482855109758,0.00407088122605348,0.01972006217206847,0.02622442625323171,0.001844927071644738,0.02437949918158697,True,0.3830824922239491,0.0024627519448902416,False
ME,"MOVE,NIL,PAXG,MERL",4,2025-09-22 06:00:00,long,"0.7382,0.2241,0.9824,0.0404",-0.0026475745,2.777159877157196e-05,0.002675346098771572,0.05036208449060875,-0.00021658861407522782,0.052820841975305094,0.0026865067893968074,0.050134335185908284,True,0.4948817820865824,0.002619802901228428,False
OMNI,"UMA,LINEA,XPL",3,2025-09-22 06:00:00,long,"0.8820,0.0997,0.0461",-0.0020876365,1.2846984121313716e-05,0.0021004834841213136,0.007989506320057238,0.010993869655712241,0.021083859459890792,0.0018249828567345875,0.019258876603156203,True,0.4043566603466816,0.002074789515878686,False
ME,"MOVE,NIL,PAXG,MERL",4,2025-09-22 07:00:00,long,"0.7384,0.2246,0.8377,0.0364",-0.004166735,4.516251403640222e-05,0.004211897514036403,-0.05229413185220966,-0.0024702227153867765,-0.05055245705356003,0.002553401560382431,-0.053105858613942465,True,0.49148981546298287,0.004121572485963598,False
OMNI,"UMA,LINEA,XPL",3,2025-09-22 07:00:00,long,"0.7825,0.1069,0.0621",-0.0025362068,-8.754797500537643e-06,0.0025274520024994624,0.02498521235064466,-0.0040950865730293995,0.02341757778011472,0.0017563243672206112,0.02166125341289411,True,0.3840404161272457,0.0025449615975005374,False
ME,"MOVE,NIL,MERL,PAXG",4,2025-09-22 08:00:00,long,"0.7328,0.2317,0.0402,0.8519",-0.0046808244,1.6968608604823345e-05,0.004697793008604824,0.009287925696594534,0.01227542481512089,0.026261143520320246,0.0025708953903489443,0.0236902481299713,True,0.47982928107690126,0.0046638557913951766,False
OMNI,"UMA,LINEA,XPL,NEIROETH",4,2025-09-22 08:00:00,long,"0.7559,0.1095,0.0618,0.0558",-0.0023718129,-4.040191556251976e-05,0.0023314109844374802,-0.01784354008448541,0.01113332589905989,-0.004378803200988039,0.0017846797860284077,-0.006163482987016447,True,0.3821525861872746,0.0024122148155625196,False
ME,"MOVE,NEIROETH,MERL,PAXG",4,2025-09-22 09:00:00,long,"0.7283,0.1846,0.0451,0.7697",-0.0047355317,3.459979242163166e-05,0.004770131492421632,0.01883410336034741,0.006013505151230936,0.029617740003999977,0.002454876493503467,0.02716286351049651,True,0.48784551984480506,0.004700931907578369,False
OMNI,"UMA,LINEA,XPL,W",4,2025-09-22 09:00:00,long,"0.7607,0.1144,0.0601,0.0461",-0.0023385692,-3.806795591509575e-05,0.002300501244084904,-0.0068158315314470475,-0.010377337184100083,-0.014892667471462225,0.0017831801484719952,-0.01667584761993422,True,0.3767306552769857,0.002376637155915096,False
ME,"MOVE,NEIROETH,MERL,PAXG",4,2025-09-22 10:00:00,long,"0.7141,0.1941,0.0431,0.8181",-0.0040353174,1.848686496496887e-05,0.0040538042649649695,-0.03896667079667959,0.030189571895484237,-0.004723294636230387,0.002492501398942839,-0.007215796035173226,True,0.4849276073043552,0.004016830535035031,False
OMNI,"UMA,LINEA,XPL,W",4,2025-09-22 10:00:00,long,"0.7948,0.1167,0.0641,0.0466",-0.0011870223,-1.4309216535000218e-05,0.0011727130834649998,-0.002603057409247822,0.005005382285452231,0.003575037959669409,0.0018199735767257135,0.0017550643829436956,True,0.38982120144993604,0.001201331516535,False
ME,"MOVE,NEIROETH,MERL,PAXG",4,2025-09-22 11:00:00,long,"0.7187,0.1623,0.0460,0.8510",-0.0032240448,1.7522187982907766e-05,0.0032415669879829077,-0.036227680010313845,-0.0314210344327459,-0.06440714745507684,0.0025002076220509103,-0.06690735507712775,True,0.4799061283073634,0.0032065226120170922,False
ME,"MOVE,NEIROETH,MERL,PAXG",4,2025-09-22 12:00:00,long,"0.7320,0.1834,0.0454,0.9034",-0.0015316789,1.9801670697781583e-05,0.0015514805706977814,-0.02124272623904755,-0.0020368838464987194,-0.021728129514848486,0.0025777262820152556,-0.024305855796863743,True,0.49710212435209356,0.0015118772293022183,False
ME,"MOVE,NIL,NEIROETH,PAXG",4,2025-09-22 13:00:00,long,"0.7276,0.2431,0.0603,1.0243",-0.0020070578,2.5690254990900715e-05,0.0020327480549909007,-0.029904191780447453,0.018415629126516515,-0.009455814598940036,0.0027496983593448517,-0.012205512958284887,True,0.46018912071413776,0.001981367545009099,False
ME,"MOVE,NIL,NEIROETH,PAXG",4,2025-09-22 15:00:00,long,"0.7311,0.2836,0.0663,1.0906",-0.0011693895,3.5435382465706934e-05,0.001204824882465707,-0.004664229992908164,0.0070591692157115846,0.0035997641052691273,0.0028543353385374727,0.0007454287667316545,True,0.4647668572186289,0.001133954117534293,False
ME,"MOVE,NEIROETH,PAXG,NIL",4,2025-09-22 23:00:00,long,"0.7196,0.0631,1.1323,0.1806",-0.0019178233,4.20313425290425e-05,0.0019598546425290426,0.018497855808138564,0.005848248191807838,0.02630595864247544,0.0027860751045285076,0.023519883537946935,True,0.44623035643624864,0.0018757919574709575,False
ME,"MOVE,NEIROETH,PAXG,NIL",4,2025-09-23 00:00:00,long,"0.7173,0.0622,1.0669,0.1920",-0.0026324907,3.607780350922607e-05,0.0026685685035092266,-0.08154376146667908,0.011711038250346778,-0.06716415471282307,0.0027345232799834327,-0.0698986779928065,True,0.4448613700832523,0.002596412896490774,False
ME,"MOVE,NEIROETH,PAXG,NIL",4,2025-09-23 01:00:00,long,"0.7141,0.0593,1.0897,0.1784",-0.003559065,3.747197607884835e-05,0.003596536976078849,-0.00807645325860451,0.009176278953420967,0.004696362670895305,0.002737401421921342,0.0019589612489739634,True,0.4402737364239747,0.003521593023921152,False
OMNI,"UMA,LINEA,NEIROETH,W",4,2025-09-23 01:00:00,long,"0.7855,0.1369,0.0301,0.0430",-0.0019137384,1.4210009212944975e-05,0.001927948409212945,0.0002327042561609538,0.005859362086297079,0.008020014751670978,0.0017959188663583768,0.006224095885312601,True,0.3867266793402144,0.001899528390787055,False
ME,"MOVE,NIL,PAXG,MERL",4,2025-09-23 02:00:00,long,"0.7767,0.1914,0.8661,0.0333",-0.0022491403,2.3345093565879715e-05,0.0022724853935658794,0.006128391985280146,-0.012154148493114114,-0.0037532711142680888,0.0025808467367433394,-0.006334117851011428,True,0.4499249398674608,0.0022257952064341203,False
OMNI,"LINEA,IO,W",3,2025-09-23 02:00:00,long,"0.2672,0.3309,0.0876",-0.003225968,8.571247441767698e-06,0.003234539247441768,0.023427866831072786,-0.007387882165918126,0.019274523912596427,0.0015171298158072743,0.017757394096789152,True,0.39517832193708585,0.0032173967525582323,False
ME,"MOVE,NIL,PAXG,MERL",4,2025-09-23 03:00:00,long,"0.7770,0.1912,0.8519,0.0337",-0.0016731461,2.3172433527601673e-05,0.0016963185335276017,-0.005572675172076047,0.0012667130892431721,-0.002609643549305273,0.00256841521398732,-0.005178058763292593,True,0.45071040810258245,0.0016499736664723982,False
OMNI,"UMA,LINEA,NEIROETH,W",4,2025-09-23 03:00:00,long,"0.8103,0.1284,0.0310,0.0405",-0.0026321672,1.573130847695371e-05,0.0026478985084769538,-0.0017276653784951135,0.00883478654221799,0.00975501967219983,0.0018091858993079441,0.007945833772891887,True,0.39898149610993844,0.002616435891523046,False
OMNI,"UMA,LINEA,NEIROETH,W",4,2025-09-23 04:00:00,long,"0.8386,0.1256,0.0268,0.0392",-0.0033441919,1.287662199179937e-05,0.0033570685219917996,-0.000728696998679168,-0.0024664606047390537,0.0001619109185735778,0.0018271167834095546,-0.0016652058648359768,True,0.41496191803186705,0.0033313152780082007,False
ME,"MOVE,NIL,PAXG,MERL",4,2025-09-23 05:00:00,long,"0.7742,0.1932,0.8595,0.0364",-0.0012054061,2.329118314790486e-05,0.0012286972831479048,0.008727209885077247,-0.015116954131892039,-0.005161046963666887,0.0025769651866491498,-0.007738012150316036,True,0.45140215562190555,0.0011821149168520953,False
OMNI,"UMA,LINEA,NEIROETH,W",4,2025-09-23 05:00:00,long,"0.8402,0.1253,0.0239,0.0389",-0.0023325926,1.3601386882523741e-05,0.0023461939868825235,-0.037099494097807884,-0.011357862846158176,-0.046111162957083535,0.0018254459641014738,-0.04793660892118501,True,0.4154139456948709,0.002318991213117476,False
OMNI,"UMA,LINEA,NEIROETH,YZY",4,2025-09-23 06:00:00,long,"0.8548,0.1181,0.0279,0.0981",-0.0012663338,2.686403802021962e-06,0.001269020203802022,-0.00771524589387973,-0.0024156807147222626,-0.00886190640479997,0.0018889530815125084,-0.01075085948631248,True,0.42091862757434795,0.001263647396197978,False
OMNI,"UMA,LINEA,NEIROETH,XPL",4,2025-09-23 08:00:00,long,"0.7724,0.1167,0.0355,0.0308",-0.0010076407,3.905650954608711e-05,0.001046697209546087,-0.00711030517048028,0.007928098594675304,0.0018644906337411107,0.0017599607761585728,0.00010452985758253788,True,0.385302084040241,0.0009685841904539129,False
OMNI,"UMA,LINEA,NEIROETH",3,2025-09-23 10:00:00,long,"0.7772,0.1190,0.0364",-0.001017633,2.2110547788239685e-05,0.0010397435477882398,0.01040784218806734,0.003797637380196654,0.015245223116052233,0.001739279032481934,0.013505944083570299,True,0.38519572801766855,0.0009955224522117602,False
0G,"IP,FTT,TRX,ZEREBRO",4,2025-09-26 00:00:00,long,"0.3493,0.1043,0.7972,0.1478",-0.0012781464,0.0,0.0012781464,-0.024595267745952776,0.007452780863586083,-0.015864340482366693,0.002158756866763246,-0.01802309734912994,True,0.22838675873055722,0.0012781464,False
0G,"IP,TRX,FTT,ZEREBRO",4,2025-09-26 01:00:00,long,"0.3222,1.6241,0.1059,0.1475",-0.0027336054,0.0,0.0027336054,-0.029880429178226753,0.0026606241534283164,-0.02448619962479844,0.002879739169471122,-0.02736593879426956,True,0.24641152675586944,0.0027336054,False
0G,"IP,TRX,FTT,ZEREBRO",4,2025-09-26 02:00:00,long,"0.3307,1.6037,0.1059,0.1522",-0.0022570108,0.0,0.0022570108,-0.00511237092528849,0.00545357621282459,0.0025982160875361007,0.0028733167046282853,-0.00027510061709218455,True,0.24841023219832006,0.0022570108,False
0G,"IP,TRX,FTT,SNX",4,2025-09-26 03:00:00,long,"0.3309,1.6327,0.1050,0.0932",-0.0011795763,0.0,0.0011795763,-0.038997710506232575,0.01169282809678693,-0.026125306109445648,0.002845630044342056,-0.028970936153787704,True,0.24815946955370685,0.0011795763,False
0G,"ZEREBRO,IP,SNX,TRX,FTT",5,2025-09-29 19:00:00,long,"0.6359,0.1918,0.0971,0.8000,0.0665",-0.0010043753,0.0,0.0010043753,0.007940343851412068,-0.007697496907482344,0.0012472222439297246,0.002512181511900615,-0.0012649592679708902,True,0.2942692369168092,0.0010043753,False
0G,"ARK,IP,SNX,ZEREBRO",4,2025-09-29 20:00:00,long,"0.9700,0.1998,0.0722,0.1836",-0.0010455374,0.0,0.0010455374,-0.0083573092204412,-0.001043225433645777,-0.008354997254086977,0.002183005501592463,-0.01053800275567944,True,0.28217865374579676,0.0010455374,False
0G,"ARK,IP,SNX,ZEREBRO",4,2025-09-29 22:00:00,long,"0.9781,0.2022,0.0714,0.1834",-0.0010077755,0.0,0.0010077755,-0.008597379186022325,0.009965793445789295,0.0023761897597669706,0.0021914745591910243,0.00018471520057594627,True,0.28417364963798863,0.0010077755,False
0G,"HYPER,IP,SNX,MERL",4,2025-10-01 01:00:00,long,"0.8491,0.1604,0.0921,0.1076",-0.0050656106,0.0,0.0050656106,0.03823102408517287,0.0033433421808315832,0.046639976866004455,0.00198830500997873,0.044651671856025726,True,0.4483996751359726,0.0050656106,False
0G,"HYPER,IP,MERL,SNX",4,2025-10-01 02:00:00,long,"0.8696,0.1554,0.1277,0.0795",-0.003723464,0.0,0.003723464,-0.020365722481176074,0.014740698721408816,-0.0019015597597672584,0.0020089388128998265,-0.003910498572667085,True,0.44782867285397066,0.003723464,False
0G,"HYPER,MERL,IP,SNX",4,2025-10-01 03:00:00,long,"0.8623,0.1781,0.1182,0.0827",-0.0025611083,0.0,0.0025611083,-0.0019398287094649636,-0.018940692252170856,-0.01831941266163582,0.002017152351675787,-0.020336565013311606,True,0.44376740798039144,0.0025611083,False
0G,"HYPER,MERL,IP,SNX",4,2025-10-01 04:00:00,long,"0.8526,0.1781,0.1172,0.0807",-0.0033334073,0.0,0.0033334073,0.009607979757233487,-0.03900929042389539,-0.026067903366661906,0.002005788643862848,-0.028073692010524752,True,0.4409823165767939,0.0033334073,False
0G,"HYPER,MERL,IP,SNX,S",5,2025-10-01 05:00:00,long,"0.8605,0.1730,0.1134,0.0918,0.1570",-0.0029116618,0.0,0.0029116618,-0.04184373978424316,0.016692397255165466,-0.022239680729077695,0.002156161979186523,-0.02439584270826422,True,0.4519413125802941,0.0029116618,False
0G,"HYPER,MERL,IP,SNX,S",5,2025-10-01 06:00:00,long,"0.8012,0.1834,0.1121,0.0900,0.1642",-0.003218315,0.0,0.003218315,0.015163577087835112,-0.023890201377697533,-0.005508309289862422,0.0021158437722892786,-0.0076241530621517,True,0.4420108467652358,0.003218315,False
0G,"HYPER,MERL,SNX,IP,S",5,2025-10-01 07:00:00,long,"0.8166,0.1796,0.0881,0.1043,0.1707",-0.0025144258,0.0,0.0025144258,0.0023899324097238495,-0.011373881209537091,-0.006469522999813242,0.0021233827574423892,-0.008592905757255631,True,0.4464196281747437,0.0025144258,False
0G,"HYPER,MERL,SNX,IP,S",5,2025-10-01 08:00:00,long,"0.8054,0.1805,0.0891,0.1051,0.1747",-0.0015621861,0.0,0.0015621861,-0.011287859032149905,-0.02291243975820128,-0.03263811269035118,0.0021193914339678738,-0.03475750412431906,True,0.44909237816933356,0.0015621861,False
0G,"NXPC,HYPER,AVNT",3,2025-10-03 04:00:00,long,"1.0150,0.3278,0.0884",-0.0011474437,1.1049072229590473e-06,0.001148548607222959,0.015387311601822606,-0.01217830976027101,0.004357550448774556,0.0021881104742039782,0.0021694399745705775,True,0.4025254445359627,0.0011463387927770408,False
0G,"NXPC,HYPER,AVNT",3,2025-10-06 01:00:00,long,"0.8898,0.3127,0.0701",-0.0019082485,8.767323190327062e-07,0.0019091252323190327,-0.02217196011595679,-0.00027960899606887347,-0.02054244387970663,0.0020453678048918617,-0.022587811684598492,True,0.37976598673538675,0.0019073717676809671,False
0G,"NXPC,HYPER,AVNT",3,2025-10-06 02:00:00,long,"0.8875,0.3024,0.0572",-0.0010393315,7.147227693114445e-07,0.0010400462227693114,-0.006092197426290857,6.791422679170561e-05,-0.004984236976729841,0.0020223084412963753,-0.0070065454180262155,True,0.3784232829228971,0.0010386167772306887,False
0G,"FARTCOIN,BCH,PAXG,HEMI",4,2025-10-10 22:00:00,long,"0.3289,0.3348,0.4827,0.0454",-0.001143903,5.678876841636586e-07,0.0011444708876841637,-0.03398167787355022,0.011285282382290492,-0.021551924603575565,0.0019726249211203875,-0.023524549524695952,True,0.5273558959506797,0.0011433351123158362,False
APEX,"SEI,ASTER",2,2025-10-10 22:00:00,long,"1.2011,0.1370",-0.0014634218,0.0,0.0014634218,0.05288651640964792,-0.017586550678449397,0.036763387531198524,0.002104244494320466,0.03465914303687806,True,0.7094412754599553,0.0014634218,True
STBL,"ENA,ASTER,MERL,0G",4,2025-10-10 22:00:00,long,"1.2508,0.2060,0.2242,0.2246",-0.0042249334,-0.00025697214382664185,0.0039679612561733585,-0.02442528735632188,0.0062037196328304164,-0.014253606467318103,0.002615086578666716,-0.016868693045984817,True,0.581278045003097,0.004481905543826642,False
ZEC,"ZEN,SYRUP,CELO",3,2025-10-10 22:00:00,long,"0.5653,0.7381,0.0831",-0.0013170625,0.0,0.0013170625,0.02806857142857133,-0.00022329773053241962,0.029162336198038912,0.0021477801716022083,0.027014556026436702,True,0.570946473669091,0.0013170625,False
0G,"FARTCOIN,BCH,PAXG,HEMI",4,2025-10-10 23:00:00,long,"0.3327,0.2989,0.4893,0.0463",-0.0011559723,5.790463016133687e-07,0.0011565513463016133,0.028823694291320257,0.01397091465129003,0.0439511602889119,0.0019505098173911088,0.04200065047152079,True,0.5436504594123482,0.0011553932536983867,False
STBL,"FARTCOIN,ASTER,MERL,0G",4,2025-10-10 23:00:00,long,"0.8319,0.2184,0.1535,0.1456",-0.0018722855,-0.00016825774789987294,0.001704027752100127,0.106958762886598,0.036868536413836854,0.145531327052535,0.002114456246167631,0.14341687080636736,True,0.5803482449785,0.002040543247899873,False
AVNT,HBAR,1,2025-10-11 06:00:00,long,1.6399,-0.0010916488,0.0,0.0010916488,-0.024526032929020003,-0.008663948990596072,-0.032098333119616074,0.002375928047483388,-0.034474261167099465,True,0.8918602640549487,0.0010916488,True
AVNT,HBAR,1,2025-10-11 07:00:00,long,1.6427,-0.0017262681,0.0,0.0017262681,0.00785328361616311,-0.050343165693278,-0.04076361397711489,0.00237843036592311,-0.043142044343038005,True,0.8809168544862004,0.0017262681,True
AVNT,HBAR,1,2025-10-11 08:00:00,long,1.6398,-0.0010983843,0.0,0.0010983843,-0.016716751483668246,-0.00018790301163357757,-0.015806270195301824,0.0023758466242746624,-0.018182116819576488,True,0.8788975272423301,0.0010983843,True
AVNT,MOVE,1,2025-10-12 03:00:00,long,1.0032,-0.0010938027,0.0,0.0010938027,-0.02050886890031578,-0.011304279332899275,-0.030719345533215054,0.0018028439606129912,-0.03252218949382805,True,0.858582248370866,0.0010938027,True
