coin,entry_hour,direction,holding_hours,entry_price,exit_price,exit_hour,price_return,funding_collected,entry_funding,trading_fee,gross_pnl,net_pnl,valid,fr_magnitude,fr_bucket,entry_hour_of_day
SUPER,2025-12-08 07:00:00,long,8,0.26674,0.26581,2025-12-08 15:00:00,-0.0034865412011696275,0.0068641473,-0.0018195386,0.0009,0.0033776060988303723,0.002477606098830372,True,0.0018195386,0.10-0.20%,7
SUPER,2025-12-08 13:00:00,long,8,0.27215,0.2622,2025-12-08 21:00:00,-0.03656072019107115,0.004710217599999999,-0.0011373942,0.0009,-0.03185050259107115,-0.03275050259107115,True,0.0011373942,0.10-0.20%,13
SUPER,2025-12-08 14:00:00,long,8,0.26636,0.25947,2025-12-08 22:00:00,-0.02586724733443463,0.0038259608999999997,-0.0011334399,0.0009,-0.022041286434434627,-0.02294128643443463,True,0.0011334399,0.10-0.20%,14
MOVE,2025-12-09 07:00:00,long,8,0.03991,0.04159,2025-12-09 15:00:00,0.042094713104485114,0.0067981811999999996,-0.0010654595,0.0009,0.04889289430448511,0.04799289430448511,True,0.0010654595,0.10-0.20%,7
NIL,2025-12-09 23:00:00,long,8,0.075405,0.075737,2025-12-10 07:00:00,0.004402891054969816,0.0022186926999999998,-0.0015624634,0.0009,0.006621583754969816,0.005721583754969816,True,0.0015624634,0.10-0.20%,23
XAI,2025-12-10 08:00:00,long,8,0.01842,0.01806,2025-12-10 16:00:00,-0.019543973941368035,0.005162892800000001,-0.0012022465,0.0009,-0.014381081141368034,-0.015281081141368034,True,0.0012022465,0.10-0.20%,8
XAI,2025-12-10 09:00:00,long,8,0.01836,0.018,2025-12-10 17:00:00,-0.019607843137255047,0.0042271366,-0.0013976695,0.0009,-0.015380706537255047,-0.01628070653725505,True,0.0013976695,0.10-0.20%,9
SUPER,2025-12-10 12:00:00,long,8,0.28741,0.27991,2025-12-10 20:00:00,-0.026095125430569594,0.0116818775,-0.0025185766,0.0009,-0.014413247930569594,-0.015313247930569594,True,0.0025185766,0.20-0.30%,12
TNSR,2025-12-10 12:00:00,long,8,0.10167,0.10184,2025-12-10 20:00:00,0.0016720763253664157,0.0049970587,-0.0010970416,0.0009,0.006669135025366416,0.005769135025366416,True,0.0010970416,0.10-0.20%,12
SUPER,2025-12-10 13:00:00,long,8,0.28361,0.27945,2025-12-10 21:00:00,-0.014668030041253825,0.0095132029,-0.0030028439,0.0009,-0.005154827141253825,-0.006054827141253825,True,0.0030028439,0.30-0.50%,13
SUPER,2025-12-10 14:00:00,long,8,0.28591,0.27878,2025-12-10 22:00:00,-0.02493791752649444,0.006558832200000001,-0.0016419682,0.0009,-0.01837908532649444,-0.01927908532649444,True,0.0016419682,0.10-0.20%,14
SUPER,2025-12-10 15:00:00,long,8,0.28582,0.27603,2025-12-10 23:00:00,-0.034252326639143585,0.005270957800000001,-0.001518208,0.0009,-0.028981368839143585,-0.029881368839143586,True,0.001518208,0.10-0.20%,15
SUPER,2025-12-10 16:00:00,long,8,0.2862,0.2722,2025-12-11 00:00:00,-0.0489168413696716,0.0042358108,-0.0011335351,0.0009,-0.0446810305696716,-0.045581030569671596,True,0.0011335351,0.10-0.20%,16
SUPER,2025-12-11 02:00:00,long,8,0.26608,0.26107,2025-12-11 10:00:00,-0.018828923631990225,0.0080941798,-0.0010120864,0.0009,-0.010734743831990225,-0.011634743831990224,True,0.0010120864,0.10-0.20%,2
FOGO,2025-12-11 03:00:00,short,8,0.12778,0.13237,2025-12-11 11:00:00,-0.035921114415401335,0.008172636999999998,0.0074775758,0.0009,-0.02774847741540134,-0.02864847741540134,True,0.0074775758,0.50-1.0%,3
SUPER,2025-12-11 07:00:00,long,8,0.26311,0.26455,2025-12-11 15:00:00,0.0054729960852875105,0.0073405573,-0.0012813258,0.0009,0.01281355338528751,0.01191355338528751,True,0.0012813258,0.10-0.20%,7
SUPER,2025-12-11 08:00:00,long,8,0.26064,0.26616,2025-12-11 16:00:00,0.021178637200736747,0.0065140372,-0.0013254042,0.0009,0.027692674400736746,0.026792674400736745,True,0.0013254042,0.10-0.20%,8
SUPER,2025-12-11 09:00:00,long,8,0.26061,0.26518,2025-12-11 17:00:00,0.017535781435862086,0.0056213608,-0.0011431504,0.0009,0.023157142235862085,0.022257142235862084,True,0.0011431504,0.10-0.20%,9
SUPER,2025-12-12 01:00:00,long,8,0.28607,0.2745,2025-12-12 09:00:00,-0.040444646415212955,0.0041993244,-0.0010300418,0.0009,-0.03624532201521295,-0.03714532201521295,True,0.0010300418,0.10-0.20%,1
USUAL,2025-12-12 07:00:00,long,8,0.0293,0.02732,2025-12-12 15:00:00,-0.06757679180887369,0.0030968415,-0.0012569406,0.0009,-0.06447995030887368,-0.06537995030887368,True,0.0012569406,0.10-0.20%,7
PROMPT,2025-12-13 00:00:00,long,8,0.064858,0.066969,2025-12-13 08:00:00,0.03254802799962999,0.0059772333,-0.0014510895,0.0009,0.03852526129962999,0.037625261299629995,True,0.0014510895,0.10-0.20%,0
TNSR,2025-12-13 08:00:00,long,8,0.11246,0.10819,2025-12-13 16:00:00,-0.03796905566423626,0.011623938299999997,-0.0019447598,0.0009,-0.02634511736423626,-0.027245117364236262,True,0.0019447598,0.10-0.20%,8
TNSR,2025-12-13 09:00:00,long,8,0.10758,0.10774,2025-12-13 17:00:00,0.001487265290946341,0.0112304113,-0.00140445,0.0009,0.012717676590946341,0.011817676590946341,True,0.00140445,0.10-0.20%,9
